"","Transect","X.3","X.2","RouteNumber","X.1","X","ref","Year","CountryNum","NumStops","Richness","ObsN","StartWind","RunType","FirstObs","Forest.cover","RouteName","Ecoregion_L1Code","Ecoregion_L1Name","space.time","Elevation","Richness_ALL"
"330","82015.2002",330,330,82015,409,151,82015,2002,840,6,8,1150440,0,1,1,0.647703516,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,4
"331","82015.2003",331,331,82015,410,152,82015,2003,840,6,7,1150440,0,1,1,0.59455179,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,4
"332","82015.2004",332,332,82015,411,153,82015,2004,840,7,10,1150440,0,1,1,0.56715236,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,3
"333","82015.2007",333,333,82015,412,154,82015,2007,840,8,32,1120134,1,1,1,0.494963573,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,7
"334","82015.2008",334,334,82015,413,155,82015,2008,840,8,27,1120134,0,1,1,0.493506494,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,9
"335","82015.2009",335,335,82015,414,156,82015,2009,840,8,27,1120134,0,1,1,0.493443142,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,8
"336","82015.2010",336,336,82015,415,157,82015,2010,840,8,24,1120134,1,1,1,0.472537219,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,7
"337","82015.2011",337,337,82015,416,158,82015,2011,840,8,25,1120134,0,1,1,0.45901172,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,7
"338","82015.2012",338,338,82015,417,159,82015,2012,840,8,17,1120134,0,1,1,0.467500792,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,5
"339","82015.2013",339,339,82015,418,160,82015,2013,840,8,20,1120134,0,1,1,0.463002851,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,7
"340","82015.2014",340,340,82015,419,161,82015,2014,840,8,15,1120134,0,1,1,0.462147608,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,7
"341","82015.2015",341,341,82015,420,162,82015,2015,840,8,13,1120134,0,1,1,0.461514096,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,6
"342","82015.2016",342,342,82015,421,163,82015,2016,840,8,12,1120134,0,1,1,0.457396262,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,6
"343","82015.2017",343,343,82015,422,164,82015,2017,840,8,10,1120134,1,1,1,0.449540703,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,6
"344","82015.2019",344,344,82015,423,165,82015,2019,840,8,8,1151637,0,1,2,0.448590434,"COLLINWOOD",8,"EASTERN TEMPERATE FORESTS",1,182,9
"345","82016.2019",345,345,82016,180,180,82015,2019,840,6,9,970445,2,1,2,0.607064876,"WRIGLEY",8,"EASTERN TEMPERATE FORESTS",2,182,8
"346","82018.2019",346,346,82018,181,181,82015,2019,840,3,1,1170041,0,0,2,0.596811669,"LEWIS FOREST",8,"EASTERN TEMPERATE FORESTS",2,187,4
"347","82021.2019",347,347,82021,182,182,82015,2019,840,8,18,1190962,1,1,2,0.537151954,"PETERSBURG",8,"EASTERN TEMPERATE FORESTS",2,183,10
"348","82023.2019",348,348,82023,183,183,82015,2019,840,7,8,1090707,0,1,1,0.543163789,"BRADYVILLE",8,"EASTERN TEMPERATE FORESTS",2,187.5,6
"349","82025.2019",349,349,82025,184,184,82015,2019,840,8,12,1150273,0,1,1,0.66218411,"SILVER PT",8,"EASTERN TEMPERATE FORESTS",2,188,7
"350","82029.2019",350,350,82029,185,185,82015,2019,840,2,1,1060066,1,1,1,0.66628305,"JASPER",8,"EASTERN TEMPERATE FORESTS",2,173.3333333,7
"351","88001.2019",351,351,88001,186,186,88028,2019,840,6,0,990895,0,1,1,0.76539391,"STAR TANNERY",8,"EASTERN TEMPERATE FORESTS",2,167.25,1
"352","88001.2019",352,352,88001,187,187,88025,2019,840,6,0,990895,0,1,1,0.76539391,"STAR TANNERY",8,"EASTERN TEMPERATE FORESTS",2,167.25,1
"353","88001.2019",353,353,88001,188,188,88023,2019,840,6,0,990895,0,1,1,0.76539391,"STAR TANNERY",8,"EASTERN TEMPERATE FORESTS",2,167.25,1
"354","88003.2019",354,354,88003,189,189,88023,2019,840,6,9,990526,0,1,1,0.80024983,"W AUGUSTA",8,"EASTERN TEMPERATE FORESTS",2,148,7
"355","88003.2019",355,355,88003,190,190,88025,2019,840,6,9,990526,0,1,1,0.80024983,"W AUGUSTA",8,"EASTERN TEMPERATE FORESTS",2,148,7
"356","88006.2019",356,356,88006,191,191,88049,2019,840,5,8,1030690,0,0,1,0.504207735,"TRYME",8,"EASTERN TEMPERATE FORESTS",2,162,8
"357","88006.2019",357,357,88006,192,192,88025,2019,840,5,8,1030690,0,0,1,0.504207735,"TRYME",8,"EASTERN TEMPERATE FORESTS",2,162,8
"358","88006.2019",358,358,88006,193,193,88028,2019,840,5,8,1030690,0,0,1,0.504207735,"TRYME",8,"EASTERN TEMPERATE FORESTS",2,162,8
"359","88008.2019",359,359,88008,194,194,88025,2019,840,2,3,990897,0,1,1,0.732266345,"JEROME",8,"EASTERN TEMPERATE FORESTS",2,168,5
"360","88008.2019",360,360,88008,195,195,88023,2019,840,2,3,990897,0,1,1,0.732266345,"JEROME",8,"EASTERN TEMPERATE FORESTS",2,168,5
"361","88008.2019",361,361,88008,196,196,88028,2019,840,2,3,990897,0,1,1,0.732266345,"JEROME",8,"EASTERN TEMPERATE FORESTS",2,168,5
"362","88008.2019",362,362,88008,197,197,88049,2019,840,2,3,990897,0,1,1,0.732266345,"JEROME",8,"EASTERN TEMPERATE FORESTS",2,168,5
"363","88018.2019",363,363,88018,198,198,88025,2019,840,4,0,1140713,0,1,1,0.803418803,"NATURAL BRID",8,"EASTERN TEMPERATE FORESTS",2,166,7
"364","88018.2019",364,364,88018,199,199,88023,2019,840,4,0,1140713,0,1,1,0.803418803,"NATURAL BRID",8,"EASTERN TEMPERATE FORESTS",2,166,7
"365","88021.2019",365,365,88021,200,200,88023,2019,840,3,1,1151489,0,1,1,0.696614188,"COVESVILLE",8,"EASTERN TEMPERATE FORESTS",2,156,2
"366","88021.2019",366,366,88021,201,201,88049,2019,840,3,1,1151489,0,1,1,0.696614188,"COVESVILLE",8,"EASTERN TEMPERATE FORESTS",2,156,2
"367","88021.2019",367,367,88021,202,202,88028,2019,840,3,1,1151489,0,1,1,0.696614188,"COVESVILLE",8,"EASTERN TEMPERATE FORESTS",2,156,2
"368","88021.2019",368,368,88021,203,203,88025,2019,840,3,1,1151489,0,1,1,0.696614188,"COVESVILLE",8,"EASTERN TEMPERATE FORESTS",2,156,2
"369","88023.2000",369,369,88023,424,166,88023,2000,840,5,1,1040261,0,1,1,0.81362996,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,2
"370","88023.2001",370,370,88023,425,167,88023,2001,840,5,3,1040261,0,1,1,0.809286217,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,3
"371","88023.2002",371,371,88023,426,168,88023,2002,840,5,2,1040261,0,1,1,0.795638648,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,2
"372","88023.2003",372,372,88023,427,169,88023,2003,840,5,3,1040261,0,1,1,0.795609298,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,4
"373","88023.2004",373,373,88023,428,170,88023,2004,840,5,4,1040261,1,1,1,0.794112468,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,3
"374","88023.2005",374,374,88023,429,171,88023,2005,840,5,3,1040261,0,1,1,0.758423339,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,5
"375","88023.2006",375,375,88023,430,172,88023,2006,840,5,3,1040261,0,1,1,0.744658371,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,3
"376","88023.2007",376,376,88023,431,173,88023,2007,840,5,3,1040261,1,1,1,0.74392463,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,5
"377","88023.2008",377,377,88023,432,174,88023,2008,840,5,3,1040261,0,1,1,0.743396337,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,5
"378","88023.2009",378,378,88023,433,175,88023,2009,840,5,5,1040261,2,1,1,0.723115755,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,4
"379","88023.2010",379,379,88023,434,176,88023,2010,840,5,4,1040261,0,1,1,0.699841512,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,5
"380","88023.2011",380,380,88023,435,177,88023,2011,840,5,5,1040261,0,1,1,0.675422634,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,6
"381","88023.2012",381,381,88023,436,178,88023,2012,840,5,4,1040261,0,1,1,0.73030641,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,5
"382","88023.2013",382,382,88023,437,179,88023,2013,840,5,3,1040261,1,1,1,0.730834703,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,5
"383","88023.2014",383,383,88023,438,180,88023,2014,840,5,3,1040261,0,1,1,0.730776004,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,4
"384","88023.2015",384,384,88023,439,181,88023,2015,840,6,6,1040261,0,1,1,0.693678093,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,6
"385","88023.2016",385,385,88023,440,182,88023,2016,840,7,7,1040261,1,1,1,0.639821554,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,6
"386","88023.2017",386,386,88023,441,183,88023,2017,840,7,4,1040261,0,1,1,0.599025593,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,4
"387","88023.2018",387,387,88023,442,184,88023,2018,840,7,7,1040261,0,1,1,0.589340221,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,6
"388","88023.2019",388,388,88023,443,185,88023,2019,840,7,6,1040261,1,1,1,0.576661188,"SHIPMAN",8,"EASTERN TEMPERATE FORESTS",1,156,6
"389","88025.2000",389,389,88025,444,186,88025,2000,840,4,5,980518,3,1,1,0.768029315,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,6
"390","88025.2001",390,390,88025,445,187,88025,2001,840,4,5,980518,1,1,1,0.747604602,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,8
"391","88025.2002",391,391,88025,446,188,88025,2002,840,4,4,980518,0,1,1,0.725858289,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,7
"392","88025.2003",392,392,88025,447,189,88025,2003,840,4,4,980518,1,1,1,0.699906887,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,6
"393","88025.2004",393,393,88025,448,190,88025,2004,840,4,4,980518,3,1,1,0.696933289,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,6
"394","88025.2005",394,394,88025,449,191,88025,2005,840,4,2,980518,1,1,1,0.690655693,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,6
"395","88025.2008",395,395,88025,450,192,88025,2008,840,5,6,1000516,0,1,1,0.638662782,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,7
"396","88025.2009",396,396,88025,451,193,88025,2009,840,5,6,1000516,1,0,1,0.627128826,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,7
"397","88025.2010",397,397,88025,452,194,88025,2010,840,5,5,1000516,1,0,1,0.617667378,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,8
"398","88025.2011",398,398,88025,453,195,88025,2011,840,5,7,1000516,1,0,1,0.615294506,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,6
"399","88025.2012",399,399,88025,454,196,88025,2012,840,5,3,1000516,0,0,1,0.648845103,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,4
"400","88025.2013",400,400,88025,455,197,88025,2013,840,5,5,1000516,1,0,1,0.627639444,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,5
"401","88025.2014",401,401,88025,456,198,88025,2014,840,5,4,1000516,2,1,1,0.613101853,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,4
"402","88025.2015",402,402,88025,457,199,88025,2015,840,5,6,1000516,0,1,1,0.588442015,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,7
"403","88025.2017",403,403,88025,458,200,88025,2017,840,6,7,1120696,0,1,2,0.573333734,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,5
"404","88025.2018",404,404,88025,459,201,88025,2018,840,8,6,1120696,0,0,1,0.515063227,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,3
"405","88025.2019",405,405,88025,460,202,88025,2019,840,8,8,1120725,1,1,2,0.501156399,"MANNBORO",8,"EASTERN TEMPERATE FORESTS",1,177.5,6
"406","88026.2019",406,406,88026,204,204,88023,2019,840,6,10,1160323,0,0,1,0.536752534,"HALL",8,"EASTERN TEMPERATE FORESTS",2,176.5,9
"407","88026.2019",407,407,88026,205,205,88028,2019,840,6,10,1160323,0,0,1,0.536752534,"HALL",8,"EASTERN TEMPERATE FORESTS",2,176.5,9
"408","88026.2019",408,408,88026,206,206,88049,2019,840,6,10,1160323,0,0,1,0.536752534,"HALL",8,"EASTERN TEMPERATE FORESTS",2,176.5,9
"409","88026.2019",409,409,88026,207,207,88025,2019,840,6,10,1160323,0,0,1,0.536752534,"HALL",8,"EASTERN TEMPERATE FORESTS",2,176.5,9
"410","88028.2000",410,410,88028,461,203,88028,2000,840,5,3,980518,1,1,1,0.733887376,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,6
"411","88028.2001",411,411,88028,462,204,88028,2001,840,5,7,980518,0,1,1,0.733887376,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,7
"412","88028.2002",412,412,88028,463,205,88028,2002,840,5,6,980518,0,1,1,0.717695945,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,7
"413","88028.2003",413,413,88028,464,206,88028,2003,840,5,6,980518,0,1,1,0.712766872,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,6
"414","88028.2004",414,414,88028,465,207,88028,2004,840,5,6,980518,1,1,1,0.688465396,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,5
"415","88028.2005",415,415,88028,466,208,88028,2005,840,5,8,980518,1,1,1,0.674738501,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,8
"416","88028.2006",416,416,88028,467,209,88028,2006,840,5,4,980518,1,1,1,0.660495773,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,5
"417","88028.2007",417,417,88028,468,210,88028,2007,840,5,9,980518,1,1,1,0.626307494,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,6
"418","88028.2008",418,418,88028,469,211,88028,2008,840,5,10,980518,1,1,1,0.624100874,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,6
"419","88028.2009",419,419,88028,470,212,88028,2009,840,5,7,980518,1,1,1,0.611319673,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,6
"420","88028.2010",420,420,88028,471,213,88028,2010,840,5,5,980518,1,1,1,0.609227683,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,4
"421","88028.2011",421,421,88028,472,214,88028,2011,840,5,4,980518,1,1,1,0.59868176,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,5
"422","88028.2012",422,422,88028,473,215,88028,2012,840,6,6,980518,1,1,1,0.607250322,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,4
"423","88028.2013",423,423,88028,474,216,88028,2013,840,6,7,980518,1,1,1,0.609657544,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,4
"424","88028.2014",424,424,88028,475,217,88028,2014,840,8,9,980518,2,1,1,0.512394326,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,4
"425","88028.2015",425,425,88028,476,218,88028,2015,840,8,11,980518,2,1,1,0.486373406,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,6
"426","88028.2016",426,426,88028,477,219,88028,2016,840,8,10,980518,0,1,1,0.456168506,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,7
"427","88028.2017",427,427,88028,478,220,88028,2017,840,8,18,980518,1,1,1,0.421922912,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,7
"428","88028.2018",428,428,88028,479,221,88028,2018,840,8,17,980518,1,1,1,0.421349764,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,5
"429","88028.2019",429,429,88028,480,222,88028,2019,840,8,11,980518,1,1,1,0.416334718,"CHURCH ROAD",8,"EASTERN TEMPERATE FORESTS",1,178,4
"430","88029.2019",430,430,88029,208,208,63010,2019,840,8,9,1190943,2,1,1,0.370087496,"WHITE STONE",8,"EASTERN TEMPERATE FORESTS",2,179,7
"431","88029.2019",431,431,88029,209,209,88028,2019,840,8,9,1190943,2,1,1,0.370087496,"WHITE STONE",8,"EASTERN TEMPERATE FORESTS",2,179,7
"432","88031.2019",432,432,88031,210,210,88025,2019,840,8,3,1070306,0,1,1,0.454710201,"SURRY",8,"EASTERN TEMPERATE FORESTS",2,180,5
"433","88031.2019",433,433,88031,211,211,88028,2019,840,8,3,1070306,0,1,1,0.454710201,"SURRY",8,"EASTERN TEMPERATE FORESTS",2,180,5
"434","88031.2019",434,434,88031,212,212,63010,2019,840,8,3,1070306,0,1,1,0.454710201,"SURRY",8,"EASTERN TEMPERATE FORESTS",2,180,5
"435","88031.2019",435,435,88031,213,213,88049,2019,840,8,3,1070306,0,1,1,0.454710201,"SURRY",8,"EASTERN TEMPERATE FORESTS",2,180,5
"436","88040.2019",436,436,88040,214,214,88028,2019,840,9,13,1030636,0,1,1,0.465563519,"RINGGOLD",8,"EASTERN TEMPERATE FORESTS",2,174.3333333,9
"437","88040.2019",437,437,88040,215,215,88025,2019,840,9,13,1030636,0,1,1,0.465563519,"RINGGOLD",8,"EASTERN TEMPERATE FORESTS",2,174.3333333,9
"438","88040.2019",438,438,88040,216,216,88049,2019,840,9,13,1030636,0,1,1,0.465563519,"RINGGOLD",8,"EASTERN TEMPERATE FORESTS",2,174.3333333,9
"439","88040.2019",439,439,88040,217,217,63010,2019,840,9,13,1030636,0,1,1,0.465563519,"RINGGOLD",8,"EASTERN TEMPERATE FORESTS",2,174.3333333,9
"440","88041.2019",440,440,88041,218,218,63010,2019,840,7,6,1020487,1,1,1,0.400965046,"WYLLIESBURG",8,"EASTERN TEMPERATE FORESTS",2,178,6
"441","88041.2019",441,441,88041,219,219,88028,2019,840,7,6,1020487,1,1,1,0.400965046,"WYLLIESBURG",8,"EASTERN TEMPERATE FORESTS",2,178,6
"442","88049.2000",442,442,88049,481,223,88049,2000,840,7,4,1190386,2,1,1,0.706571319,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,4
"443","88049.2001",443,443,88049,482,224,88049,2001,840,7,4,1190386,1,1,1,0.687266414,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,3
"444","88049.2002",444,444,88049,483,225,88049,2002,840,7,5,1190386,2,1,1,0.686883847,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,4
"445","88049.2003",445,445,88049,484,226,88049,2003,840,7,2,1190386,1,1,1,0.667667226,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,3
"446","88049.2004",446,446,88049,485,227,88049,2004,840,7,4,1190386,2,1,1,0.663694417,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,5
"447","88049.2005",447,447,88049,486,228,88049,2005,840,7,5,1190386,1,1,1,0.661369589,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,3
"448","88049.2007",448,448,88049,487,229,88049,2007,840,7,4,1190386,0,1,1,0.628586563,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,4
"449","88049.2009",449,449,88049,488,230,88049,2009,840,7,7,1020487,0,1,2,0.602925164,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,7
"450","88049.2010",450,450,88049,489,231,88049,2010,840,7,10,1020487,1,1,1,0.597686943,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,5
"451","88049.2011",451,451,88049,490,232,88049,2011,840,7,8,1020487,2,1,1,0.597157235,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,7
"452","88049.2012",452,452,88049,491,233,88049,2012,840,7,10,1020487,2,1,1,0.604278862,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,6
"453","88049.2013",453,453,88049,492,234,88049,2013,840,7,17,1020487,2,1,1,0.603278303,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,10
"454","88049.2014",454,454,88049,493,235,88049,2014,840,7,11,1020487,0,1,1,0.602454313,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,8
"455","88049.2015",455,455,88049,494,236,88049,2015,840,7,9,1020487,0,1,1,0.595568112,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,9
"456","88049.2016",456,456,88049,495,237,88049,2016,840,8,10,1020487,0,1,1,0.51996704,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,6
"457","88049.2019",457,457,88049,496,238,88049,2019,840,8,14,1020487,3,1,1,0.485624319,"MORAN",8,"EASTERN TEMPERATE FORESTS",1,177,9
"458","88051.2019",458,458,88051,220,220,88028,2019,840,6,6,1150822,1,1,1,0.439011182,"GLADYS",8,"EASTERN TEMPERATE FORESTS",2,175,7
"459","88051.2019",459,459,88051,221,221,63010,2019,840,6,6,1150822,1,1,1,0.439011182,"GLADYS",8,"EASTERN TEMPERATE FORESTS",2,175,7
"460","88051.2019",460,460,88051,222,222,88049,2019,840,6,6,1150822,1,1,1,0.439011182,"GLADYS",8,"EASTERN TEMPERATE FORESTS",2,175,7
"461","88910.2019",461,461,88910,223,223,88049,2019,840,6,1,1041154,0,0,1,0.738498344,"GLOUCESTER",8,"EASTERN TEMPERATE FORESTS",2,179,2
"462","88910.2019",462,462,88910,224,224,88025,2019,840,6,1,1041154,0,0,1,0.738498344,"GLOUCESTER",8,"EASTERN TEMPERATE FORESTS",2,179,2
"463","88910.2019",463,463,88910,225,225,88023,2019,840,6,1,1041154,0,0,1,0.738498344,"GLOUCESTER",8,"EASTERN TEMPERATE FORESTS",2,179,2
"464","88910.2019",464,464,88910,226,226,88028,2019,840,6,1,1041154,0,0,1,0.738498344,"GLOUCESTER",8,"EASTERN TEMPERATE FORESTS",2,179,2
"465","88911.2019",465,465,88911,227,227,88049,2019,840,1,1,990886,1,0,1,0.604344408,"WALKERS",8,"EASTERN TEMPERATE FORESTS",2,179,5
"466","88911.2019",466,466,88911,228,228,88028,2019,840,1,1,990886,1,0,1,0.604344408,"WALKERS",8,"EASTERN TEMPERATE FORESTS",2,179,5
"467","88911.2019",467,467,88911,229,229,88025,2019,840,1,1,990886,1,0,1,0.604344408,"WALKERS",8,"EASTERN TEMPERATE FORESTS",2,179,5
"468","88911.2019",468,468,88911,230,230,63010,2019,840,1,1,990886,1,0,1,0.604344408,"WALKERS",8,"EASTERN TEMPERATE FORESTS",2,179,5
"469","88911.2019",469,469,88911,231,231,88023,2019,840,1,1,990886,1,0,1,0.604344408,"WALKERS",8,"EASTERN TEMPERATE FORESTS",2,179,5
"470","88915.2019",470,470,88915,232,232,88049,2019,840,4,0,981356,2,0,1,0.576698805,"BRANDON",8,"EASTERN TEMPERATE FORESTS",2,179.5,4
"471","88915.2019",471,471,88915,233,233,88023,2019,840,4,0,981356,2,0,1,0.576698805,"BRANDON",8,"EASTERN TEMPERATE FORESTS",2,179.5,4
"472","88915.2019",472,472,88915,234,234,88025,2019,840,4,0,981356,2,0,1,0.576698805,"BRANDON",8,"EASTERN TEMPERATE FORESTS",2,179.5,4
"473","88915.2019",473,473,88915,235,235,63010,2019,840,4,0,981356,2,0,1,0.576698805,"BRANDON",8,"EASTERN TEMPERATE FORESTS",2,179.5,4
"474","88915.2019",474,474,88915,236,236,88028,2019,840,4,0,981356,2,0,1,0.576698805,"BRANDON",8,"EASTERN TEMPERATE FORESTS",2,179.5,4
"475","88916.2019",475,475,88916,237,237,88028,2019,840,5,6,1080685,0,0,1,0.520851089,"CHINCOTEAG W",8,"EASTERN TEMPERATE FORESTS",2,180,6
"476","88923.2019",476,476,88923,238,238,88025,2019,840,5,0,1041167,0,0,1,0.808843248,"FRONT ROYAL",8,"EASTERN TEMPERATE FORESTS",2,169,1
"477","88923.2019",477,477,88923,239,239,88023,2019,840,5,0,1041167,0,0,1,0.808843248,"FRONT ROYAL",8,"EASTERN TEMPERATE FORESTS",2,169,1
"478","90001.2019",478,478,90001,240,240,88023,2019,840,7,17,1190945,0,1,1,0.693684967,"HIX",8,"EASTERN TEMPERATE FORESTS",2,176,6
"479","90002.2019",479,479,90002,241,241,88023,2019,840,4,6,1190946,0,0,1,0.690630024,"SMOOT",8,"EASTERN TEMPERATE FORESTS",2,183,6
"480","90003.2019",480,480,90003,242,242,88023,2019,840,5,2,1190590,2,1,1,0.794875486,"PEDRO",8,"EASTERN TEMPERATE FORESTS",2,180.5,3
"481","90005.2019",481,481,90005,243,243,88023,2019,840,7,13,1190622,2,1,1,0.625289017,"BRAMWELL",8,"EASTERN TEMPERATE FORESTS",2,187,5
"482","90006.2019",482,482,90006,244,244,88023,2019,840,6,8,1190945,5,0,1,0.633105653,"GHENT",8,"EASTERN TEMPERATE FORESTS",2,182,4
"483","90023.2019",483,483,90023,245,245,88023,2019,840,5,12,1020546,1,1,1,0.861376994,"VALLEY HEAD",8,"EASTERN TEMPERATE FORESTS",2,204.6666667,9
"484","90025.2019",484,484,90025,246,246,88023,2019,840,4,2,1140760,4,1,2,0.818156425,"SUTTON",8,"EASTERN TEMPERATE FORESTS",2,207,3
"485","90031.2019",485,485,90031,247,247,88028,2019,840,9,13,1030642,1,1,1,0.532819103,"SUGAR GROVE",8,"EASTERN TEMPERATE FORESTS",2,158.5,8
"486","90031.2019",486,486,90031,248,248,88025,2019,840,9,13,1030642,1,1,1,0.532819103,"SUGAR GROVE",8,"EASTERN TEMPERATE FORESTS",2,158.5,8
"487","90031.2019",487,487,90031,249,249,88049,2019,840,9,13,1030642,1,1,1,0.532819103,"SUGAR GROVE",8,"EASTERN TEMPERATE FORESTS",2,158.5,8
"488","90031.2019",488,488,90031,250,250,88023,2019,840,9,13,1030642,1,1,1,0.532819103,"SUGAR GROVE",8,"EASTERN TEMPERATE FORESTS",2,158.5,8
"489","90033.2019",489,489,90033,251,251,88023,2019,840,6,10,1110227,0,1,1,0.743930102,"MO OF SENECA",8,"EASTERN TEMPERATE FORESTS",2,166.5,7
"490","90033.2019",490,490,90033,252,252,88049,2019,840,6,10,1110227,0,1,1,0.743930102,"MO OF SENECA",8,"EASTERN TEMPERATE FORESTS",2,166.5,7
"491","90046.2019",491,491,90046,253,253,88023,2019,840,7,11,981327,1,1,1,0.711552922,"MEADOWVILLE",8,"EASTERN TEMPERATE FORESTS",2,205,8
"492","90048.2019",492,492,90048,254,254,88023,2019,840,2,3,1041122,0,1,1,0.739626853,"YELLOW SPG",8,"EASTERN TEMPERATE FORESTS",2,172.3333333,5
"493","90140.2019",493,493,90140,255,255,88023,2019,840,5,8,1110099,3,1,1,0.773151431,"MEADLAND",8,"EASTERN TEMPERATE FORESTS",2,196,8
"494","90149.2019",494,494,90149,256,256,88023,2019,840,4,10,981415,2,0,1,0.761416375,"LOST RIVER",8,"EASTERN TEMPERATE FORESTS",2,166.5,7
