"","Transect","RouteNumber","Year","CountryNum","TA_ALL"
"40421",61047.2,61047,2000,840,260
"40422",61047.2001,61047,2001,840,387
"40423",61047.2002,61047,2002,840,349
"40424",61047.2003,61047,2003,840,276
"40425",61047.2004,61047,2004,840,309
"40426",61047.2005,61047,2005,840,305
"40427",61047.2006,61047,2006,840,280
"40428",61047.2007,61047,2007,840,428
"40429",61047.2008,61047,2008,840,354
"40430",61047.2009,61047,2009,840,231
"40431",61047.201,61047,2010,840,258
"40432",61047.2011,61047,2011,840,281
"40433",61047.2012,61047,2012,840,282
"40434",61047.2013,61047,2013,840,227
"40435",61047.2014,61047,2014,840,189
"40436",61047.2015,61047,2015,840,218
"40437",61047.2016,61047,2016,840,260
"40438",61047.2017,61047,2017,840,105
"40439",61047.2018,61047,2018,840,146
"40440",61047.2019,61047,2019,840,200
"40441",61048.1997,61048,1997,840,93
"40442",61048.1998,61048,1998,840,114
"40443",61048.1999,61048,1999,840,101
"40444",61048.2,61048,2000,840,108
"40445",61048.2001,61048,2001,840,86
"40446",61048.2002,61048,2002,840,82
"40447",61048.2003,61048,2003,840,80
"40448",61048.2004,61048,2004,840,87
"40449",61048.2005,61048,2005,840,167
"40450",61048.2006,61048,2006,840,80
"40451",61048.2007,61048,2007,840,72
"40452",61048.2008,61048,2008,840,215
"40453",61048.2009,61048,2009,840,64
"40454",61048.201,61048,2010,840,100
"40455",61048.2011,61048,2011,840,74
"40456",61048.2012,61048,2012,840,71
"40457",61048.2013,61048,2013,840,65
"40458",61048.2014,61048,2014,840,74
"40459",61048.2015,61048,2015,840,69
"40460",61048.2016,61048,2016,840,84
"40461",61048.2017,61048,2017,840,87
"40462",61048.2018,61048,2018,840,81
"40463",61048.2019,61048,2019,840,64
"40464",61049.1997,61049,1997,840,88
"40465",61049.1998,61049,1998,840,54
"40466",61049.1999,61049,1999,840,70
"40467",61049.2,61049,2000,840,55
"40468",61049.2001,61049,2001,840,74
"40469",61049.2002,61049,2002,840,78
"40470",61049.2003,61049,2003,840,50
"40471",61049.2004,61049,2004,840,57
"40472",61049.2005,61049,2005,840,72
"40473",61049.2006,61049,2006,840,68
"40474",61049.2007,61049,2007,840,55
"40475",61049.2008,61049,2008,840,62
"40476",61049.2009,61049,2009,840,42
"40477",61049.201,61049,2010,840,45
"40478",61049.2011,61049,2011,840,60
"40479",61049.2012,61049,2012,840,57
"40480",61049.2013,61049,2013,840,70
"40481",61049.2014,61049,2014,840,67
"40482",61049.2015,61049,2015,840,64
"40483",61049.2016,61049,2016,840,77
"40484",61049.2017,61049,2017,840,47
"40485",61049.2018,61049,2018,840,76
"40486",61049.2019,61049,2019,840,59
"40487",61050.1997,61050,1997,840,35
"40488",61050.1998,61050,1998,840,47
"40489",61050.1999,61050,1999,840,53
"40490",61050.2001,61050,2001,840,25
"40491",61050.2004,61050,2004,840,93
"40492",61050.2005,61050,2005,840,110
"40493",61050.2006,61050,2006,840,113
"40494",61050.2007,61050,2007,840,89
"40495",61050.2008,61050,2008,840,98
"40496",61050.2009,61050,2009,840,71
"40497",61050.201,61050,2010,840,91
"40498",61050.2011,61050,2011,840,115
"40499",61050.2012,61050,2012,840,99
"40500",61050.2013,61050,2013,840,82
"40501",61050.2014,61050,2014,840,73
"40502",61050.2015,61050,2015,840,53
"40503",61050.2016,61050,2016,840,65
"40504",61050.2017,61050,2017,840,46
"40505",61050.2018,61050,2018,840,29
"40506",61050.2019,61050,2019,840,47
"40507",61051.1997,61051,1997,840,105
"40508",61051.1998,61051,1998,840,298
"40509",61051.1999,61051,1999,840,105
"40510",61051.2,61051,2000,840,95
"40511",61051.2001,61051,2001,840,87
"40512",61051.2002,61051,2002,840,87
"40513",61051.2003,61051,2003,840,146
"40514",61051.2004,61051,2004,840,83
"40515",61051.2005,61051,2005,840,154
"40516",61051.2008,61051,2008,840,36
"40517",61051.2011,61051,2011,840,49
"40518",61051.2017,61051,2017,840,45
"40519",61051.2018,61051,2018,840,18
"40520",61051.2019,61051,2019,840,9
"40521",61052.1997,61052,1997,840,35
"40522",61052.1998,61052,1998,840,40
"40523",61052.1999,61052,1999,840,37
"40524",61052.2,61052,2000,840,45
"40525",61052.2001,61052,2001,840,46
"40526",61052.2002,61052,2002,840,51
"40527",61052.2003,61052,2003,840,34
"40528",61052.2005,61052,2005,840,18
"40529",61052.2006,61052,2006,840,47
"40530",61052.2007,61052,2007,840,37
"40531",61052.2008,61052,2008,840,46
"40532",61052.2009,61052,2009,840,37
"40533",61052.201,61052,2010,840,31
"40534",61052.2011,61052,2011,840,21
"40535",61052.2012,61052,2012,840,28
"40536",61052.2013,61052,2013,840,42
"40537",61052.2014,61052,2014,840,26
"40538",61052.2015,61052,2015,840,56
"40539",61052.2016,61052,2016,840,33
"40540",61052.2017,61052,2017,840,28
"40541",61052.2018,61052,2018,840,17
"40542",61052.2019,61052,2019,840,30
"40543",61053.1997,61053,1997,840,37
"40544",61053.1998,61053,1998,840,51
"40545",61053.1999,61053,1999,840,26
"40546",61053.2,61053,2000,840,57
"40547",61053.2001,61053,2001,840,31
"40548",61053.2002,61053,2002,840,29
"40549",61053.2003,61053,2003,840,25
"40550",61053.2004,61053,2004,840,27
"40551",61053.2005,61053,2005,840,65
"40552",61053.2006,61053,2006,840,49
"40553",61053.2007,61053,2007,840,68
"40554",61053.2008,61053,2008,840,61
"40555",61053.2009,61053,2009,840,74
"40556",61053.201,61053,2010,840,91
"40557",61053.2011,61053,2011,840,49
"40558",61053.2012,61053,2012,840,72
"40559",61053.2013,61053,2013,840,72
"40560",61053.2014,61053,2014,840,77
"40561",61053.2015,61053,2015,840,61
"40562",61053.2016,61053,2016,840,125
"40563",61053.2017,61053,2017,840,83
"40564",61053.2018,61053,2018,840,59
"40565",61053.2019,61053,2019,840,81
"40566",61054.1997,61054,1997,840,59
"40567",61054.1998,61054,1998,840,23
"40568",61054.1999,61054,1999,840,16
"40569",61054.2,61054,2000,840,73
"40570",61054.2001,61054,2001,840,20
"40571",61054.2002,61054,2002,840,154
"40572",61054.2003,61054,2003,840,70
"40573",61054.2004,61054,2004,840,65
"40574",61055.1997,61055,1997,840,131
"40575",61055.1998,61055,1998,840,86
"40576",61055.1999,61055,1999,840,115
"40577",61055.2,61055,2000,840,127
"40578",61055.2001,61055,2001,840,198
"40579",61055.2009,61055,2009,840,88
"40580",61055.201,61055,2010,840,92
"40581",61055.2011,61055,2011,840,84
"40582",61055.2012,61055,2012,840,94
"40583",61055.2013,61055,2013,840,71
"40584",61055.2014,61055,2014,840,59
"40585",61055.2015,61055,2015,840,56
"40586",61055.2016,61055,2016,840,42
"40587",61055.2017,61055,2017,840,65
"40588",61055.2018,61055,2018,840,55
"40589",61055.2019,61055,2019,840,33
"40590",61056.1997,61056,1997,840,68
"40591",61056.1998,61056,1998,840,68
"40592",61056.1999,61056,1999,840,93
"40593",61056.2,61056,2000,840,66
"40594",61056.2001,61056,2001,840,52
"40595",61056.2002,61056,2002,840,58
"40596",61056.2003,61056,2003,840,73
"40597",61056.2004,61056,2004,840,56
"40598",61056.2005,61056,2005,840,49
"40599",61056.2006,61056,2006,840,73
"40600",61056.2007,61056,2007,840,81
"40601",61056.2008,61056,2008,840,60
"40602",61056.2009,61056,2009,840,95
"40603",61056.201,61056,2010,840,53
"40604",61056.2011,61056,2011,840,74
"40605",61056.2012,61056,2012,840,61
"40606",61056.2013,61056,2013,840,82
"40607",61056.2014,61056,2014,840,72
"40608",61056.2015,61056,2015,840,78
"40609",61056.2016,61056,2016,840,158
"40610",61056.2017,61056,2017,840,107
"40611",61056.2018,61056,2018,840,120
"40612",61056.2019,61056,2019,840,110
"40613",61057.1997,61057,1997,840,91
"40614",61057.1998,61057,1998,840,73
"40615",61057.1999,61057,1999,840,61
"40616",61057.2,61057,2000,840,111
"40617",61057.2001,61057,2001,840,58
"40618",61057.2002,61057,2002,840,72
"40619",61057.2003,61057,2003,840,76
"40620",61057.2004,61057,2004,840,37
"40621",61057.2005,61057,2005,840,60
"40622",61057.2006,61057,2006,840,58
"40623",61057.2007,61057,2007,840,97
"40624",61057.2008,61057,2008,840,74
"40625",61057.2009,61057,2009,840,62
"40626",61057.201,61057,2010,840,77
"40627",61057.2011,61057,2011,840,67
"40628",61057.2012,61057,2012,840,64
"40629",61057.2013,61057,2013,840,66
"40630",61057.2014,61057,2014,840,66
"40631",61057.2015,61057,2015,840,49
"40632",61057.2016,61057,2016,840,78
"40633",61057.2017,61057,2017,840,54
"40634",61057.2018,61057,2018,840,69
"40635",61057.2019,61057,2019,840,57
"40636",61058.1997,61058,1997,840,70
"40637",61058.1998,61058,1998,840,99
"40638",61058.1999,61058,1999,840,92
"40639",61058.2,61058,2000,840,102
"40640",61058.2001,61058,2001,840,70
"40641",61058.2002,61058,2002,840,58
"40642",61058.2003,61058,2003,840,85
"40643",61058.2005,61058,2005,840,70
"40644",61058.2006,61058,2006,840,79
"40645",61058.2007,61058,2007,840,66
"40646",61058.2008,61058,2008,840,89
"40647",61058.2009,61058,2009,840,87
"40648",61058.201,61058,2010,840,82
"40649",61058.2011,61058,2011,840,50
"40650",61058.2012,61058,2012,840,74
"40651",61058.2013,61058,2013,840,69
"40652",61058.2014,61058,2014,840,78
"40653",61058.2015,61058,2015,840,38
"40654",61058.2016,61058,2016,840,127
"40655",61058.2017,61058,2017,840,75
"40656",61058.2018,61058,2018,840,68
"40657",61058.2019,61058,2019,840,83
"40658",61059.1997,61059,1997,840,35
"40659",61059.1998,61059,1998,840,16
"40660",61059.1999,61059,1999,840,23
"40661",61059.2,61059,2000,840,23
"40662",61059.2001,61059,2001,840,11
"40663",61059.2002,61059,2002,840,17
"40664",61059.2003,61059,2003,840,12
"40665",61059.2004,61059,2004,840,11
"40666",61059.2005,61059,2005,840,31
"40667",61059.2006,61059,2006,840,17
"40668",61059.2007,61059,2007,840,25
"40669",61059.2008,61059,2008,840,17
"40670",61059.2009,61059,2009,840,17
"40671",61059.201,61059,2010,840,18
"40672",61059.2011,61059,2011,840,20
"40673",61059.2012,61059,2012,840,25
"40674",61059.2013,61059,2013,840,33
"40675",61059.2014,61059,2014,840,18
"40676",61059.2015,61059,2015,840,11
"40677",61059.2016,61059,2016,840,25
"40678",61059.2017,61059,2017,840,19
"40679",61059.2018,61059,2018,840,7
"40680",61060.1995,61060,1995,840,113
"40681",61060.1997,61060,1997,840,79
"40682",61060.1998,61060,1998,840,50
"40683",61060.1999,61060,1999,840,120
"40684",61060.2,61060,2000,840,78
"40685",61060.2001,61060,2001,840,34
"40686",61060.2002,61060,2002,840,47
"40687",61060.2003,61060,2003,840,86
"40688",61060.2004,61060,2004,840,86
"40689",61060.2005,61060,2005,840,55
"40690",61060.2006,61060,2006,840,47
"40691",61060.2008,61060,2008,840,59
"40692",61060.2009,61060,2009,840,53
"40693",61060.2011,61060,2011,840,32
"40694",61060.2012,61060,2012,840,40
"40695",61060.2013,61060,2013,840,41
"40696",61060.2015,61060,2015,840,34
"40697",61061.1997,61061,1997,840,69
"40698",61061.1998,61061,1998,840,75
"40699",61062.1998,61062,1998,840,134
"40700",61062.2007,61062,2007,840,67
"40701",61062.2008,61062,2008,840,108
"40702",61062.2009,61062,2009,840,34
"40703",61062.201,61062,2010,840,65
"40704",61062.2011,61062,2011,840,49
"40705",61062.2012,61062,2012,840,46
"40706",61062.2013,61062,2013,840,73
"40707",61062.2014,61062,2014,840,69
"40708",61062.2015,61062,2015,840,49
"40709",61062.2016,61062,2016,840,43
"40710",61062.2017,61062,2017,840,35
"40711",61062.2018,61062,2018,840,38
"40712",61062.2019,61062,2019,840,30
"40713",61063.1997,61063,1997,840,67
"40714",61063.1998,61063,1998,840,51
"40715",61063.1999,61063,1999,840,54
"40716",61063.2,61063,2000,840,67
"40717",61063.2001,61063,2001,840,35
"40718",61063.2002,61063,2002,840,45
"40719",61063.2003,61063,2003,840,58
"40720",61063.2012,61063,2012,840,47
"40721",61063.2018,61063,2018,840,88
"40722",61064.1997,61064,1997,840,144
"40723",61064.1998,61064,1998,840,164
"40724",61064.1999,61064,1999,840,137
"40725",61064.2,61064,2000,840,108
"40726",61064.2001,61064,2001,840,122
"40727",61064.2002,61064,2002,840,125
"40728",61064.2003,61064,2003,840,106
"40729",61064.2004,61064,2004,840,87
"40730",61064.2005,61064,2005,840,49
"40731",61064.2006,61064,2006,840,68
"40732",61064.2007,61064,2007,840,141
"40733",61064.2008,61064,2008,840,78
"40734",61064.2009,61064,2009,840,90
"40735",61064.201,61064,2010,840,80
"40736",61064.2011,61064,2011,840,68
"40737",61064.2012,61064,2012,840,46
"40738",61064.2013,61064,2013,840,51
"40739",61064.2014,61064,2014,840,49
"40740",61064.2015,61064,2015,840,58
"40741",61064.2016,61064,2016,840,33
"40742",61064.2017,61064,2017,840,21
"40743",61064.2018,61064,2018,840,57
"40744",61064.2019,61064,2019,840,81
"40745",61065.1997,61065,1997,840,78
"40746",61065.1998,61065,1998,840,98
"40747",61065.1999,61065,1999,840,118
"40748",61065.2,61065,2000,840,114
"40749",61065.2001,61065,2001,840,110
"40750",61065.2002,61065,2002,840,76
"40751",61065.2003,61065,2003,840,99
"40752",61065.2004,61065,2004,840,108
"40753",61065.2005,61065,2005,840,104
"40754",61065.2006,61065,2006,840,226
"40755",61065.2007,61065,2007,840,110
"40756",61065.2008,61065,2008,840,97
"40757",61065.2009,61065,2009,840,97
"40758",61065.201,61065,2010,840,84
"40759",61065.2011,61065,2011,840,116
"40760",61065.2012,61065,2012,840,109
"40761",61065.2013,61065,2013,840,90
"40762",61065.2014,61065,2014,840,122
"40763",61065.2015,61065,2015,840,149
"40764",61065.2016,61065,2016,840,163
"40765",61065.2017,61065,2017,840,180
"40766",61065.2018,61065,2018,840,187
"40767",61065.2019,61065,2019,840,104
"40768",61066.1997,61066,1997,840,58
"40769",61066.1998,61066,1998,840,72
"40770",61066.1999,61066,1999,840,123
"40771",61066.2,61066,2000,840,106
"40772",61066.2001,61066,2001,840,77
"40773",61066.2002,61066,2002,840,127
"40774",61066.2006,61066,2006,840,69
"40775",61066.2007,61066,2007,840,69
"40776",61066.2008,61066,2008,840,65
"40777",61066.2009,61066,2009,840,60
"40778",61066.201,61066,2010,840,66
"40779",61066.2011,61066,2011,840,38
"40780",61066.2012,61066,2012,840,49
"40781",61066.2013,61066,2013,840,47
"40782",61066.2014,61066,2014,840,54
"40783",61066.2015,61066,2015,840,57
"40784",61066.2016,61066,2016,840,68
"40785",61066.2017,61066,2017,840,48
"40786",61066.2018,61066,2018,840,62
"40787",61066.2019,61066,2019,840,63
"40788",61067.1997,61067,1997,840,86
"40789",61067.1998,61067,1998,840,84
"40790",61067.1999,61067,1999,840,52
"40791",61067.2,61067,2000,840,122
"40792",61067.2001,61067,2001,840,170
"40793",61067.2003,61067,2003,840,95
"40794",61067.2004,61067,2004,840,73
"40795",61067.2006,61067,2006,840,82
"40796",61067.2007,61067,2007,840,63
"40797",61067.2008,61067,2008,840,56
"40798",61067.2009,61067,2009,840,19
"40799",61067.201,61067,2010,840,70
"40800",61067.2011,61067,2011,840,67
"40801",61067.2013,61067,2013,840,48
"40802",61067.2017,61067,2017,840,90
"40803",61067.2018,61067,2018,840,114
"40804",61067.2019,61067,2019,840,112
"40805",61068.2005,61068,2005,840,22
"40806",61068.2006,61068,2006,840,22
"40807",61068.2007,61068,2007,840,36
"40808",61068.2008,61068,2008,840,30
"40809",61068.2009,61068,2009,840,23
"40810",61068.201,61068,2010,840,28
"40811",61068.2013,61068,2013,840,45
"40812",61068.2014,61068,2014,840,40
"40813",61068.2015,61068,2015,840,42
"40814",61068.2016,61068,2016,840,60
"40815",61068.2017,61068,2017,840,48
"40816",61068.2018,61068,2018,840,53
"40817",61068.2019,61068,2019,840,72
"40818",61069.1997,61069,1997,840,49
"40819",61069.1998,61069,1998,840,52
"40820",61069.1999,61069,1999,840,42
"40821",61069.2,61069,2000,840,46
"40822",61069.2001,61069,2001,840,25
"40823",61069.2002,61069,2002,840,33
"40824",61069.2003,61069,2003,840,43
"40825",61069.2004,61069,2004,840,33
"40826",61069.2005,61069,2005,840,42
"40827",61069.2006,61069,2006,840,97
"40828",61069.2007,61069,2007,840,114
"40829",61069.2008,61069,2008,840,59
"40830",61069.2009,61069,2009,840,60
"40831",61069.201,61069,2010,840,56
"40832",61069.2011,61069,2011,840,67
"40833",61069.2013,61069,2013,840,66
"40834",61069.2014,61069,2014,840,35
"40835",61069.2015,61069,2015,840,55
"40836",61069.2016,61069,2016,840,58
"40837",61069.2017,61069,2017,840,39
"40838",61069.2018,61069,2018,840,66
"40839",61069.2019,61069,2019,840,50
"40840",61070.1997,61070,1997,840,70
"40841",61070.1999,61070,1999,840,71
"40842",61070.2,61070,2000,840,45
"40843",61070.2005,61070,2005,840,47
"40844",61070.2006,61070,2006,840,52
"40845",61070.2007,61070,2007,840,51
"40846",61070.2008,61070,2008,840,59
"40847",61070.2009,61070,2009,840,51
"40848",61070.201,61070,2010,840,83
"40849",61070.2011,61070,2011,840,61
"40850",61070.2012,61070,2012,840,80
"40851",61070.2013,61070,2013,840,58
"40852",61070.2014,61070,2014,840,46
"40853",61070.2015,61070,2015,840,98
"40854",61070.2016,61070,2016,840,159
"40855",61070.2017,61070,2017,840,144
"40856",61070.2018,61070,2018,840,73
"40857",61070.2019,61070,2019,840,91
"40858",61071.1997,61071,1997,840,122
"40859",61071.2003,61071,2003,840,114
"40860",61071.2004,61071,2004,840,108
"40861",61071.2005,61071,2005,840,161
"40862",61071.2006,61071,2006,840,394
"40863",61071.2008,61071,2008,840,67
"40864",61071.2009,61071,2009,840,101
"40865",61071.201,61071,2010,840,103
"40866",61071.2011,61071,2011,840,86
"40867",61071.2012,61071,2012,840,136
"40868",61072.1997,61072,1997,840,100
"40869",61072.1999,61072,1999,840,98
"40870",61072.2002,61072,2002,840,78
"40871",61072.2006,61072,2006,840,66
"40872",61072.2007,61072,2007,840,62
"40873",61072.2008,61072,2008,840,62
"40874",61072.2014,61072,2014,840,87
"40875",61072.2015,61072,2015,840,60
"40876",61072.2016,61072,2016,840,70
"40877",61072.2017,61072,2017,840,71
"40878",61072.2018,61072,2018,840,77
"40879",61072.2019,61072,2019,840,60
"40880",61073.1997,61073,1997,840,5
"40881",61073.1998,61073,1998,840,6
"40882",61073.1999,61073,1999,840,10
"40883",61073.2,61073,2000,840,8
"40884",61073.2001,61073,2001,840,13
"40885",61073.2002,61073,2002,840,7
"40886",61073.2003,61073,2003,840,5
"40887",61073.2004,61073,2004,840,9
"40888",61073.2005,61073,2005,840,8
"40889",61073.2006,61073,2006,840,15
"40890",61073.2007,61073,2007,840,15
"40891",61073.2008,61073,2008,840,6
"40892",61073.2009,61073,2009,840,7
"40893",61073.201,61073,2010,840,15
"40894",61073.2011,61073,2011,840,2
"40895",61073.2012,61073,2012,840,4
"40896",61073.2013,61073,2013,840,6
"40897",61073.2014,61073,2014,840,14
"40898",61073.2015,61073,2015,840,6
"40899",61073.2016,61073,2016,840,8
"40900",61073.2017,61073,2017,840,6
"40901",61073.2018,61073,2018,840,4
"40902",61073.2019,61073,2019,840,4
"40903",61074.1997,61074,1997,840,52
"40904",61074.1998,61074,1998,840,57
"40905",61074.1999,61074,1999,840,53
"40906",61074.2,61074,2000,840,47
"40907",61074.2002,61074,2002,840,50
"40908",61074.2003,61074,2003,840,55
"40909",61074.2004,61074,2004,840,57
"40910",61075.1997,61075,1997,840,17
"40911",61075.1998,61075,1998,840,24
"40912",61075.1999,61075,1999,840,31
"40913",61075.2,61075,2000,840,43
"40914",61075.2001,61075,2001,840,32
"40915",61075.2002,61075,2002,840,12
"40916",61075.2003,61075,2003,840,21
"40917",61075.2004,61075,2004,840,21
"40918",61075.2005,61075,2005,840,32
"40919",61075.2006,61075,2006,840,54
"40920",61075.2007,61075,2007,840,53
"40921",61075.2009,61075,2009,840,15
"40922",61075.201,61075,2010,840,38
"40923",61075.2011,61075,2011,840,26
"40924",61075.2012,61075,2012,840,21
"40925",61075.2014,61075,2014,840,18
"40926",61075.2015,61075,2015,840,12
"40927",61075.2016,61075,2016,840,28
"40928",61075.2018,61075,2018,840,21
"40929",61076.1997,61076,1997,840,40
"40930",61076.1998,61076,1998,840,40
"40931",61076.1999,61076,1999,840,55
"40932",61076.2,61076,2000,840,26
"40933",61076.2002,61076,2002,840,44
"40934",61076.2003,61076,2003,840,19
"40935",61076.2004,61076,2004,840,17
"40936",61076.2006,61076,2006,840,30
"40937",61076.2009,61076,2009,840,12
"40938",61076.2015,61076,2015,840,24
"40939",61076.2016,61076,2016,840,18
"40940",61076.2017,61076,2017,840,26
"40941",61076.2018,61076,2018,840,22
"40942",61076.2019,61076,2019,840,16
"40943",61077.1997,61077,1997,840,0
"40944",61077.1998,61077,1998,840,0
"40945",61077.2006,61077,2006,840,4
"40946",61077.2007,61077,2007,840,1
"40947",61077.2008,61077,2008,840,1
"40948",61077.2009,61077,2009,840,0
"40949",61077.201,61077,2010,840,0
"40950",61077.2011,61077,2011,840,0
"40951",61077.2012,61077,2012,840,1
"40952",61077.2013,61077,2013,840,0
"40953",61077.2014,61077,2014,840,0
"40954",61077.2015,61077,2015,840,0
"40955",61077.2016,61077,2016,840,3
"40956",61078.1997,61078,1997,840,8
"40957",61078.1998,61078,1998,840,10
"40958",61079.1997,61079,1997,840,92
"40959",61079.2004,61079,2004,840,49
"40960",61079.2005,61079,2005,840,41
"40961",61079.2006,61079,2006,840,78
"40962",61079.2007,61079,2007,840,67
"40963",61079.2008,61079,2008,840,70
"40964",61079.2009,61079,2009,840,54
"40965",61079.201,61079,2010,840,36
"40966",61080.1997,61080,1997,840,62
"40967",61080.1998,61080,1998,840,98
"40968",61080.1999,61080,1999,840,67
"40969",61080.2,61080,2000,840,106
"40970",61080.2001,61080,2001,840,148
"40971",61080.2002,61080,2002,840,158
"40972",61080.2003,61080,2003,840,82
"40973",61080.2004,61080,2004,840,51
"40974",61080.2005,61080,2005,840,21
"40975",61080.2006,61080,2006,840,74
"40976",61080.2007,61080,2007,840,47
"40977",61080.2008,61080,2008,840,48
"40978",61080.2009,61080,2009,840,27
"40979",61080.201,61080,2010,840,36
"40980",61080.2011,61080,2011,840,92
"40981",61080.2012,61080,2012,840,60
"40982",61080.2013,61080,2013,840,39
"40983",61081.1997,61081,1997,840,3
"40984",61081.1998,61081,1998,840,4
"40985",61081.1999,61081,1999,840,2
"40986",61081.2,61081,2000,840,5
"40987",61081.2005,61081,2005,840,1
"40988",61081.2006,61081,2006,840,3
"40989",61081.2007,61081,2007,840,8
"40990",61081.2008,61081,2008,840,2
"40991",61081.2009,61081,2009,840,4
"40992",61081.201,61081,2010,840,1
"40993",61081.2014,61081,2014,840,2
"40994",61081.2015,61081,2015,840,3
"40995",61081.2016,61081,2016,840,1
"40996",61081.2017,61081,2017,840,3
"40997",61081.2018,61081,2018,840,2
"40998",61081.2019,61081,2019,840,0
"40999",61082.1996,61082,1996,840,10
"41000",61082.2006,61082,2006,840,3
"41001",61083.1997,61083,1997,840,6
"41002",61083.1998,61083,1998,840,1
"41003",61083.1999,61083,1999,840,3
"41004",61083.2,61083,2000,840,1
"41005",61083.2005,61083,2005,840,5
"41006",61083.2006,61083,2006,840,3
"41007",61083.2007,61083,2007,840,4
"41008",61083.2008,61083,2008,840,2
"41009",61083.2009,61083,2009,840,3
"41010",61083.201,61083,2010,840,2
"41011",61084.1999,61084,1999,840,7
"41012",61084.2,61084,2000,840,6
"41013",61084.2001,61084,2001,840,3
"41014",61084.2002,61084,2002,840,5
"41015",61084.2004,61084,2004,840,3
"41016",61084.2006,61084,2006,840,9
"41017",61084.2007,61084,2007,840,5
"41018",61084.2009,61084,2009,840,5
"41019",61084.201,61084,2010,840,9
"41020",61084.2011,61084,2011,840,8
"41021",61084.2012,61084,2012,840,7
"41022",61084.2013,61084,2013,840,10
"41023",61084.2014,61084,2014,840,2
"41024",61084.2016,61084,2016,840,11
"41025",61084.2017,61084,2017,840,4
"41026",61084.2018,61084,2018,840,8
"41027",61084.2019,61084,2019,840,3
"41028",61085.1996,61085,1996,840,13
"41029",61085.2006,61085,2006,840,12
"41030",61085.2007,61085,2007,840,5
"41031",61085.2008,61085,2008,840,3
"41032",61085.2009,61085,2009,840,6
"41033",61085.2011,61085,2011,840,4
"41034",61085.2012,61085,2012,840,6
"41035",61085.2014,61085,2014,840,9
"41036",61085.2015,61085,2015,840,1
"41037",61085.2016,61085,2016,840,3
"41038",61085.2017,61085,2017,840,12
"41039",61085.2018,61085,2018,840,8
"41040",61085.2019,61085,2019,840,8
"41041",61087.1995,61087,1995,840,7
"41042",61087.1996,61087,1996,840,6
"41043",61087.1997,61087,1997,840,3
"41044",61087.1998,61087,1998,840,4
"41045",61087.1999,61087,1999,840,5
"41046",61087.2,61087,2000,840,3
"41047",61087.2002,61087,2002,840,1
"41048",61087.2005,61087,2005,840,2
"41049",61087.2009,61087,2009,840,7
"41050",61087.201,61087,2010,840,13
"41051",61087.2011,61087,2011,840,9
"41052",61087.2014,61087,2014,840,5
"41053",61087.2016,61087,2016,840,10
"41054",61087.2017,61087,2017,840,9
"41055",61088.1997,61088,1997,840,3
"41056",61088.1998,61088,1998,840,1
"41057",61088.1999,61088,1999,840,1
"41058",61088.2,61088,2000,840,2
"41059",61088.2001,61088,2001,840,4
"41060",61088.2002,61088,2002,840,2
"41061",61088.2004,61088,2004,840,1
"41062",61088.2006,61088,2006,840,1
"41063",61088.2007,61088,2007,840,5
"41064",61089.1997,61089,1997,840,30
"41065",61089.1998,61089,1998,840,31
"41066",61089.1999,61089,1999,840,52
"41067",61089.2,61089,2000,840,28
"41068",61089.2001,61089,2001,840,30
"41069",61089.2002,61089,2002,840,38
"41070",61089.2003,61089,2003,840,23
"41071",61089.2004,61089,2004,840,23
"41072",61089.2005,61089,2005,840,57
"41073",61089.2006,61089,2006,840,38
"41074",61089.2007,61089,2007,840,31
"41075",61089.2008,61089,2008,840,87
"41076",61089.2009,61089,2009,840,33
"41077",61089.201,61089,2010,840,39
"41078",61089.2011,61089,2011,840,39
"41079",61089.2012,61089,2012,840,35
"41080",61089.2013,61089,2013,840,33
"41081",61089.2014,61089,2014,840,30
"41082",61089.2015,61089,2015,840,45
"41083",61089.2016,61089,2016,840,27
"41084",61089.2017,61089,2017,840,25
"41085",61089.2018,61089,2018,840,47
"41086",61089.2019,61089,2019,840,25
"41087",61090.1997,61090,1997,840,41
"41088",61090.1998,61090,1998,840,37
"41089",61090.1999,61090,1999,840,28
"41090",61090.2,61090,2000,840,28
"41091",61090.2001,61090,2001,840,47
"41092",61090.2004,61090,2004,840,29
"41093",61090.2005,61090,2005,840,54
"41094",61090.2006,61090,2006,840,29
"41095",61090.2007,61090,2007,840,31
"41096",61090.2008,61090,2008,840,31
"41097",61090.2009,61090,2009,840,48
"41098",61090.201,61090,2010,840,39
"41099",61090.2011,61090,2011,840,34
"41100",61090.2012,61090,2012,840,25
"41101",61090.2013,61090,2013,840,42
"41102",61090.2014,61090,2014,840,32
"41103",61090.2015,61090,2015,840,40
"41104",61090.2016,61090,2016,840,31
"41105",61090.2017,61090,2017,840,49
"41106",61090.2018,61090,2018,840,59
"41107",61090.2019,61090,2019,840,45
"41108",61091.2004,61091,2004,840,103
"41109",61091.2005,61091,2005,840,100
"41110",61091.2006,61091,2006,840,157
"41111",61091.2007,61091,2007,840,154
"41112",61091.2008,61091,2008,840,258
"41113",61091.2009,61091,2009,840,173
"41114",61091.201,61091,2010,840,131
"41115",61091.2011,61091,2011,840,133
"41116",61091.2012,61091,2012,840,103
"41117",61091.2013,61091,2013,840,54
"41118",61091.2014,61091,2014,840,199
"41119",61091.2015,61091,2015,840,82
"41120",61091.2016,61091,2016,840,144
"41121",61091.2017,61091,2017,840,118
