"","Transect","RouteNumber","Year","CountryNum","Richness"
"41068","63216.2010",63216,2010,840,37
"41069","63216.2011",63216,2011,840,25
"41070","63216.2012",63216,2012,840,15
"41071","63216.2015",63216,2015,840,30
"41072","63216.2016",63216,2016,840,34
"41073","63216.2017",63216,2017,840,23
"41074","63216.2018",63216,2018,840,26
"41075","63216.2019",63216,2019,840,29
"41076","63217.1997",63217,1997,840,15
"41077","63217.2000",63217,2000,840,9
"41078","63217.2001",63217,2001,840,24
"41079","63217.2002",63217,2002,840,21
"41080","63217.2003",63217,2003,840,17
"41081","63217.2004",63217,2004,840,12
"41082","63217.2005",63217,2005,840,14
"41083","63217.2006",63217,2006,840,13
"41084","63217.2007",63217,2007,840,16
"41085","63217.2008",63217,2008,840,22
"41086","63217.2009",63217,2009,840,15
"41087","63217.2010",63217,2010,840,43
"41088","63217.2011",63217,2011,840,40
"41089","63217.2012",63217,2012,840,47
"41090","63217.2013",63217,2013,840,36
"41091","63217.2014",63217,2014,840,39
"41092","63217.2015",63217,2015,840,59
"41093","63217.2016",63217,2016,840,57
"41094","63217.2017",63217,2017,840,51
"41095","63217.2018",63217,2018,840,36
"41096","63217.2019",63217,2019,840,37
"41097","63218.1997",63218,1997,840,36
"41098","63218.2000",63218,2000,840,21
"41099","63218.2001",63218,2001,840,22
"41100","63218.2002",63218,2002,840,26
"41101","63218.2004",63218,2004,840,26
"41102","63218.2005",63218,2005,840,41
"41103","63218.2006",63218,2006,840,26
"41104","63218.2007",63218,2007,840,33
"41105","63218.2008",63218,2008,840,34
"41106","63218.2010",63218,2010,840,19
"41107","63218.2011",63218,2011,840,19
"41108","63218.2012",63218,2012,840,33
"41109","63218.2013",63218,2013,840,24
"41110","63218.2014",63218,2014,840,21
"41111","63218.2015",63218,2015,840,29
"41112","63218.2016",63218,2016,840,27
"41113","63218.2017",63218,2017,840,26
"41114","63218.2018",63218,2018,840,30
"41115","63218.2019",63218,2019,840,30
"41116","63219.1997",63219,1997,840,30
"41117","63219.1998",63219,1998,840,31
"41118","63219.1999",63219,1999,840,38
"41119","63219.2000",63219,2000,840,43
"41120","63219.2001",63219,2001,840,39
"41121","63219.2002",63219,2002,840,33
"41122","63219.2003",63219,2003,840,35
"41123","63219.2004",63219,2004,840,10
"41124","63219.2005",63219,2005,840,52
"41125","63219.2007",63219,2007,840,26
"41126","63219.2011",63219,2011,840,26
"41127","63219.2012",63219,2012,840,21
"41128","63219.2013",63219,2013,840,27
"41129","63219.2017",63219,2017,840,47
"41130","63219.2018",63219,2018,840,42
"41131","63219.2019",63219,2019,840,43
"41132","63220.1999",63220,1999,840,24
"41133","63220.2000",63220,2000,840,21
"41134","63220.2001",63220,2001,840,21
"41135","63220.2002",63220,2002,840,29
"41136","63220.2003",63220,2003,840,25
"41137","63220.2004",63220,2004,840,26
"41138","63220.2008",63220,2008,840,38
"41139","63220.2009",63220,2009,840,30
"41140","63220.2010",63220,2010,840,30
"41141","63220.2013",63220,2013,840,58
"41142","63220.2014",63220,2014,840,49
"41143","63220.2015",63220,2015,840,39
"41144","63220.2016",63220,2016,840,55
"41145","63220.2017",63220,2017,840,47
"41146","63220.2018",63220,2018,840,30
"41147","63220.2019",63220,2019,840,46
"41148","63221.1997",63221,1997,840,21
"41149","63221.1998",63221,1998,840,21
"41150","63221.1999",63221,1999,840,21
"41151","63221.2000",63221,2000,840,22
"41152","63221.2001",63221,2001,840,24
"41153","63221.2002",63221,2002,840,12
"41154","63221.2003",63221,2003,840,16
"41155","63221.2004",63221,2004,840,13
"41156","63221.2005",63221,2005,840,24
"41157","63221.2006",63221,2006,840,11
"41158","63221.2007",63221,2007,840,22
"41159","63221.2008",63221,2008,840,21
"41160","63221.2009",63221,2009,840,13
"41161","63221.2010",63221,2010,840,18
"41162","63221.2011",63221,2011,840,18
"41163","63221.2012",63221,2012,840,17
"41164","63221.2013",63221,2013,840,22
"41165","63221.2014",63221,2014,840,15
"41166","63221.2015",63221,2015,840,22
"41167","63221.2016",63221,2016,840,17
"41168","63221.2017",63221,2017,840,22
"41169","63221.2018",63221,2018,840,26
"41170","63221.2019",63221,2019,840,12
"41171","63222.1997",63222,1997,840,27
"41172","63222.1998",63222,1998,840,27
"41173","63222.1999",63222,1999,840,29
"41174","63222.2000",63222,2000,840,32
"41175","63222.2001",63222,2001,840,31
"41176","63222.2002",63222,2002,840,34
"41177","63222.2003",63222,2003,840,34
"41178","63222.2004",63222,2004,840,25
"41179","63222.2005",63222,2005,840,34
"41180","63222.2006",63222,2006,840,27
"41181","63222.2007",63222,2007,840,30
"41182","63222.2008",63222,2008,840,23
"41183","63222.2009",63222,2009,840,19
"41184","63222.2010",63222,2010,840,31
"41185","63222.2011",63222,2011,840,33
"41186","63222.2012",63222,2012,840,34
"41187","63222.2013",63222,2013,840,43
"41188","63222.2014",63222,2014,840,36
"41189","63222.2015",63222,2015,840,33
"41190","63222.2018",63222,2018,840,29
"41191","63223.1997",63223,1997,840,42
"41192","63223.1998",63223,1998,840,22
"41193","63223.1999",63223,1999,840,28
"41194","63223.2001",63223,2001,840,34
"41195","63223.2003",63223,2003,840,31
"41196","63223.2005",63223,2005,840,28
"41197","63223.2006",63223,2006,840,40
"41198","63223.2011",63223,2011,840,35
"41199","63223.2012",63223,2012,840,32
"41200","63223.2013",63223,2013,840,25
"41201","63223.2014",63223,2014,840,23
"41202","63223.2015",63223,2015,840,31
"41203","63223.2016",63223,2016,840,37
"41204","63223.2017",63223,2017,840,34
"41205","63223.2018",63223,2018,840,27
"41206","63223.2019",63223,2019,840,24
"41207","63224.1997",63224,1997,840,68
"41208","63224.1998",63224,1998,840,89
"41209","63224.1999",63224,1999,840,78
"41210","63224.2000",63224,2000,840,99
"41211","63224.2001",63224,2001,840,75
"41212","63224.2002",63224,2002,840,78
"41213","63224.2003",63224,2003,840,68
"41214","63224.2004",63224,2004,840,71
"41215","63224.2005",63224,2005,840,38
"41216","63224.2006",63224,2006,840,41
"41217","63224.2007",63224,2007,840,43
"41218","63224.2008",63224,2008,840,37
"41219","63224.2010",63224,2010,840,76
"41220","63224.2011",63224,2011,840,84
"41221","63224.2012",63224,2012,840,59
"41222","63224.2013",63224,2013,840,55
"41223","63224.2014",63224,2014,840,56
"41224","63224.2015",63224,2015,840,50
"41225","63224.2016",63224,2016,840,43
"41226","63224.2017",63224,2017,840,56
"41227","63224.2018",63224,2018,840,45
"41228","63224.2019",63224,2019,840,42
"41229","63225.1997",63225,1997,840,25
"41230","63225.1998",63225,1998,840,28
"41231","63225.1999",63225,1999,840,34
"41232","63225.2000",63225,2000,840,26
"41233","63225.2001",63225,2001,840,32
"41234","63225.2002",63225,2002,840,29
"41235","63225.2003",63225,2003,840,20
"41236","63225.2004",63225,2004,840,41
"41237","63225.2005",63225,2005,840,26
"41238","63225.2006",63225,2006,840,28
"41239","63225.2007",63225,2007,840,26
"41240","63225.2008",63225,2008,840,30
"41241","63225.2010",63225,2010,840,34
"41242","63225.2011",63225,2011,840,34
"41243","63225.2012",63225,2012,840,35
"41244","63225.2013",63225,2013,840,37
"41245","63225.2014",63225,2014,840,39
"41246","63225.2015",63225,2015,840,33
"41247","63225.2016",63225,2016,840,29
"41248","63225.2017",63225,2017,840,38
"41249","63225.2018",63225,2018,840,46
"41250","63225.2019",63225,2019,840,30
"41251","63226.2000",63226,2000,840,73
"41252","63226.2001",63226,2001,840,65
"41253","63226.2002",63226,2002,840,54
"41254","63226.2003",63226,2003,840,65
"41255","63226.2004",63226,2004,840,59
"41256","63226.2005",63226,2005,840,49
"41257","63226.2006",63226,2006,840,73
"41258","63226.2007",63226,2007,840,62
"41259","63226.2008",63226,2008,840,62
"41260","63226.2011",63226,2011,840,30
"41261","63226.2017",63226,2017,840,26
"41262","63226.2018",63226,2018,840,33
"41263","63226.2019",63226,2019,840,27
"41264","63227.2005",63227,2005,840,23
"41265","63227.2008",63227,2008,840,21
"41266","63227.2011",63227,2011,840,54
"41267","63227.2012",63227,2012,840,53
"41268","63227.2013",63227,2013,840,48
"41269","63227.2014",63227,2014,840,49
"41270","63227.2015",63227,2015,840,53
"41271","63227.2016",63227,2016,840,41
"41272","63227.2017",63227,2017,840,39
"41273","63227.2018",63227,2018,840,49
"41274","63228.1997",63228,1997,840,49
"41275","63228.1998",63228,1998,840,40
"41276","63228.1999",63228,1999,840,50
"41277","63228.2000",63228,2000,840,51
"41278","63228.2001",63228,2001,840,43
"41279","63228.2002",63228,2002,840,44
"41280","63228.2003",63228,2003,840,48
"41281","63228.2004",63228,2004,840,60
"41282","63228.2005",63228,2005,840,60
"41283","63228.2006",63228,2006,840,48
"41284","63228.2007",63228,2007,840,49
"41285","63228.2008",63228,2008,840,70
"41286","63228.2009",63228,2009,840,58
"41287","63228.2010",63228,2010,840,56
"41288","63228.2011",63228,2011,840,46
"41289","63228.2012",63228,2012,840,48
"41290","63228.2013",63228,2013,840,35
"41291","63228.2014",63228,2014,840,25
"41292","63228.2015",63228,2015,840,33
"41293","63228.2016",63228,2016,840,53
"41294","63228.2017",63228,2017,840,43
"41295","63228.2018",63228,2018,840,36
"41296","63228.2019",63228,2019,840,31
"41297","63229.1999",63229,1999,840,28
"41298","63230.1997",63230,1997,840,25
"41299","63230.1998",63230,1998,840,22
"41300","63230.1999",63230,1999,840,24
"41301","63230.2006",63230,2006,840,51
"41302","63230.2007",63230,2007,840,36
"41303","63230.2008",63230,2008,840,47
"41304","63230.2010",63230,2010,840,37
"41305","63230.2011",63230,2011,840,28
"41306","63230.2012",63230,2012,840,39
"41307","63230.2013",63230,2013,840,37
"41308","63230.2014",63230,2014,840,41
"41309","63230.2015",63230,2015,840,38
"41310","63230.2017",63230,2017,840,33
"41311","63230.2018",63230,2018,840,34
"41312","63231.1999",63231,1999,840,29
"41313","63231.2000",63231,2000,840,20
"41314","63231.2001",63231,2001,840,26
"41315","63231.2002",63231,2002,840,23
"41316","63231.2010",63231,2010,840,51
"41317","63231.2011",63231,2011,840,58
"41318","63231.2012",63231,2012,840,50
"41319","63231.2013",63231,2013,840,70
"41320","63231.2014",63231,2014,840,64
"41321","63231.2015",63231,2015,840,65
"41322","63231.2016",63231,2016,840,69
"41323","63231.2017",63231,2017,840,66
"41324","63232.1997",63232,1997,840,68
"41325","63232.1999",63232,1999,840,34
"41326","63232.2000",63232,2000,840,41
"41327","63232.2003",63232,2003,840,48
"41328","63232.2004",63232,2004,840,41
"41329","63232.2005",63232,2005,840,50
"41330","63232.2006",63232,2006,840,52
"41331","63232.2007",63232,2007,840,52
"41332","63232.2008",63232,2008,840,36
"41333","63232.2009",63232,2009,840,43
"41334","63232.2010",63232,2010,840,85
"41335","63232.2011",63232,2011,840,89
"41336","63232.2012",63232,2012,840,116
"41337","63232.2013",63232,2013,840,91
"41338","63232.2014",63232,2014,840,95
"41339","63232.2015",63232,2015,840,95
"41340","63232.2016",63232,2016,840,95
"41341","63232.2017",63232,2017,840,98
"41342","63232.2018",63232,2018,840,66
"41343","63232.2019",63232,2019,840,85
"41344","63233.1999",63233,1999,840,95
"41345","63233.2000",63233,2000,840,97
"41346","63233.2001",63233,2001,840,89
"41347","63233.2002",63233,2002,840,66
"41348","63233.2003",63233,2003,840,68
"41349","63233.2004",63233,2004,840,85
"41350","63233.2005",63233,2005,840,78
"41351","63233.2006",63233,2006,840,96
"41352","63233.2007",63233,2007,840,86
"41353","63233.2008",63233,2008,840,78
"41354","63233.2010",63233,2010,840,22
"41355","63233.2011",63233,2011,840,25
"41356","63233.2012",63233,2012,840,33
"41357","63233.2013",63233,2013,840,41
"41358","63233.2014",63233,2014,840,29
"41359","63233.2015",63233,2015,840,40
"41360","63233.2016",63233,2016,840,32
"41361","63233.2017",63233,2017,840,37
"41362","63233.2018",63233,2018,840,25
"41363","63233.2019",63233,2019,840,23
"41364","63234.2000",63234,2000,840,38
"41365","63234.2005",63234,2005,840,42
"41366","63234.2006",63234,2006,840,0
"41367","63234.2007",63234,2007,840,41
"41368","63234.2008",63234,2008,840,42
"41369","63234.2009",63234,2009,840,43
"41370","63234.2011",63234,2011,840,49
"41371","63234.2012",63234,2012,840,53
"41372","63234.2013",63234,2013,840,37
"41373","63234.2014",63234,2014,840,52
"41374","63234.2015",63234,2015,840,58
"41375","63234.2016",63234,2016,840,49
"41376","63234.2017",63234,2017,840,53
"41377","63234.2018",63234,2018,840,59
"41378","63301.2001",63301,2001,840,20
"41379","63301.2002",63301,2002,840,30
"41380","63301.2003",63301,2003,840,17
"41381","63301.2004",63301,2004,840,13
"41382","63301.2005",63301,2005,840,19
"41383","63301.2008",63301,2008,840,45
"41384","63301.2009",63301,2009,840,44
"41385","63301.2010",63301,2010,840,38
"41386","63301.2011",63301,2011,840,30
"41387","63301.2012",63301,2012,840,36
"41388","63301.2013",63301,2013,840,24
"41389","63301.2014",63301,2014,840,29
"41390","63301.2015",63301,2015,840,29
"41391","63301.2016",63301,2016,840,26
"41392","63301.2017",63301,2017,840,32
"41393","63301.2018",63301,2018,840,29
"41394","63301.2019",63301,2019,840,34
"41395","63302.2005",63302,2005,840,46
"41396","63302.2006",63302,2006,840,56
"41397","63302.2007",63302,2007,840,57
"41398","63302.2008",63302,2008,840,47
"41399","63302.2009",63302,2009,840,50
"41400","63302.2011",63302,2011,840,27
"41401","63302.2012",63302,2012,840,32
"41402","63302.2013",63302,2013,840,25
"41403","63302.2014",63302,2014,840,25
"41404","63302.2015",63302,2015,840,34
"41405","63302.2016",63302,2016,840,49
"41406","63302.2017",63302,2017,840,53
"41407","63302.2019",63302,2019,840,35
"41408","63303.2001",63303,2001,840,53
"41409","63303.2002",63303,2002,840,47
"41410","63303.2003",63303,2003,840,52
"41411","63303.2004",63303,2004,840,42
"41412","63303.2005",63303,2005,840,47
"41413","63303.2006",63303,2006,840,47
"41414","63303.2007",63303,2007,840,32
"41415","63303.2008",63303,2008,840,41
"41416","63303.2009",63303,2009,840,43
"41417","63303.2010",63303,2010,840,34
"41418","63303.2011",63303,2011,840,49
"41419","63303.2012",63303,2012,840,43
"41420","63303.2013",63303,2013,840,53
"41421","63303.2014",63303,2014,840,33
"41422","63303.2016",63303,2016,840,40
"41423","63303.2017",63303,2017,840,47
"41424","63303.2018",63303,2018,840,47
"41425","63303.2019",63303,2019,840,51
"41426","63304.2001",63304,2001,840,120
"41427","63304.2002",63304,2002,840,117
"41428","63304.2003",63304,2003,840,106
"41429","63304.2004",63304,2004,840,96
"41430","63304.2005",63304,2005,840,32
"41431","63304.2006",63304,2006,840,43
"41432","63304.2007",63304,2007,840,56
"41433","63304.2008",63304,2008,840,40
"41434","63304.2009",63304,2009,840,42
"41435","63304.2010",63304,2010,840,53
"41436","63304.2011",63304,2011,840,50
"41437","63304.2012",63304,2012,840,44
"41438","63304.2013",63304,2013,840,49
"41439","63304.2014",63304,2014,840,44
"41440","63304.2015",63304,2015,840,51
"41441","63304.2016",63304,2016,840,57
"41442","63304.2017",63304,2017,840,59
"41443","63304.2018",63304,2018,840,44
"41444","63304.2019",63304,2019,840,57
"41445","63305.2005",63305,2005,840,65
"41446","63305.2006",63305,2006,840,75
"41447","63305.2010",63305,2010,840,41
"41448","63305.2011",63305,2011,840,57
"41449","63305.2012",63305,2012,840,53
"41450","63305.2013",63305,2013,840,58
"41451","63305.2014",63305,2014,840,47
"41452","63305.2015",63305,2015,840,60
"41453","63305.2016",63305,2016,840,56
"41454","63305.2017",63305,2017,840,63
"41455","63306.2010",63306,2010,840,22
"41456","63306.2011",63306,2011,840,36
"41457","63306.2012",63306,2012,840,44
"41458","63306.2013",63306,2013,840,28
"41459","63306.2014",63306,2014,840,37
"41460","63306.2015",63306,2015,840,36
"41461","63306.2016",63306,2016,840,29
"41462","63306.2017",63306,2017,840,43
"41463","63306.2018",63306,2018,840,24
"41464","63306.2019",63306,2019,840,42
"41465","63307.2001",63307,2001,840,13
"41466","63307.2002",63307,2002,840,23
"41467","63307.2003",63307,2003,840,15
"41468","63307.2004",63307,2004,840,26
"41469","63307.2005",63307,2005,840,21
"41470","63307.2006",63307,2006,840,18
"41471","63307.2007",63307,2007,840,14
"41472","63307.2008",63307,2008,840,16
"41473","63307.2009",63307,2009,840,18
"41474","63307.2010",63307,2010,840,11
"41475","63307.2011",63307,2011,840,11
"41476","63307.2012",63307,2012,840,13
"41477","63307.2013",63307,2013,840,12
"41478","63307.2014",63307,2014,840,9
"41479","63307.2015",63307,2015,840,11
"41480","63307.2016",63307,2016,840,15
"41481","63307.2017",63307,2017,840,9
"41482","63307.2018",63307,2018,840,9
"41483","63307.2019",63307,2019,840,7
"41484","63308.2001",63308,2001,840,40
"41485","63308.2002",63308,2002,840,33
"41486","63308.2003",63308,2003,840,34
"41487","63308.2004",63308,2004,840,30
"41488","63308.2005",63308,2005,840,52
"41489","63308.2006",63308,2006,840,56
"41490","63308.2007",63308,2007,840,45
"41491","63308.2008",63308,2008,840,32
"41492","63308.2009",63308,2009,840,40
"41493","63308.2010",63308,2010,840,42
"41494","63308.2011",63308,2011,840,32
"41495","63308.2012",63308,2012,840,54
"41496","63308.2013",63308,2013,840,52
"41497","63308.2014",63308,2014,840,53
"41498","63308.2015",63308,2015,840,66
"41499","63308.2016",63308,2016,840,59
"41500","63308.2017",63308,2017,840,57
"41501","63308.2018",63308,2018,840,52
"41502","63308.2019",63308,2019,840,54
"41503","63309.2001",63309,2001,840,28
"41504","63309.2009",63309,2009,840,26
"41505","63309.2010",63309,2010,840,26
"41506","63309.2012",63309,2012,840,17
"41507","63309.2013",63309,2013,840,15
"41508","63310.2012",63310,2012,840,15
"41509","63310.2015",63310,2015,840,37
"41510","63310.2016",63310,2016,840,7
"41511","63310.2018",63310,2018,840,42
"41512","63310.2019",63310,2019,840,45
"41513","63311.1997",63311,1997,840,44
"41514","63311.1998",63311,1998,840,40
"41515","63311.1999",63311,1999,840,52
"41516","63311.2000",63311,2000,840,43
"41517","63311.2001",63311,2001,840,38
"41518","63311.2002",63311,2002,840,38
"41519","63311.2003",63311,2003,840,60
"41520","63311.2004",63311,2004,840,39
"41521","63311.2005",63311,2005,840,49
"41522","63311.2006",63311,2006,840,36
"41523","63311.2007",63311,2007,840,37
"41524","63311.2008",63311,2008,840,37
"41525","63311.2009",63311,2009,840,35
"41526","63311.2010",63311,2010,840,42
"41527","63311.2011",63311,2011,840,39
"41528","63311.2012",63311,2012,840,41
"41529","63311.2013",63311,2013,840,40
"41530","63311.2014",63311,2014,840,47
"41531","63311.2015",63311,2015,840,43
"41532","63311.2016",63311,2016,840,41
"41533","63311.2017",63311,2017,840,54
"41534","63311.2018",63311,2018,840,47
"41535","63311.2019",63311,2019,840,32
"41536","63312.2002",63312,2002,840,29
"41537","63312.2003",63312,2003,840,34
"41538","63312.2004",63312,2004,840,33
"41539","63312.2005",63312,2005,840,26
"41540","63312.2006",63312,2006,840,21
"41541","63312.2007",63312,2007,840,42
"41542","63312.2008",63312,2008,840,32
"41543","63312.2009",63312,2009,840,31
"41544","63312.2010",63312,2010,840,38
"41545","63312.2011",63312,2011,840,38
"41546","63312.2012",63312,2012,840,33
"41547","63312.2013",63312,2013,840,41
"41548","63312.2014",63312,2014,840,40
"41549","63312.2015",63312,2015,840,28
"41550","63312.2016",63312,2016,840,40
"41551","63312.2017",63312,2017,840,39
"41552","63312.2018",63312,2018,840,37
"41553","63312.2019",63312,2019,840,41
"41554","63313.2001",63313,2001,840,39
"41555","63313.2002",63313,2002,840,39
"41556","63313.2003",63313,2003,840,39
"41557","63313.2004",63313,2004,840,38
"41558","63313.2005",63313,2005,840,41
"41559","63313.2006",63313,2006,840,41
"41560","63313.2007",63313,2007,840,37
"41561","63313.2008",63313,2008,840,33
"41562","63313.2009",63313,2009,840,31
"41563","63313.2010",63313,2010,840,37
"41564","63313.2011",63313,2011,840,41
"41565","63313.2012",63313,2012,840,39
"41566","63313.2013",63313,2013,840,39
"41567","63313.2014",63313,2014,840,39
"41568","63313.2015",63313,2015,840,40
"41569","63313.2016",63313,2016,840,37
"41570","63313.2017",63313,2017,840,38
"41571","63313.2018",63313,2018,840,36
"41572","63313.2019",63313,2019,840,35
"41573","63314.1998",63314,1998,840,25
"41574","63314.2003",63314,2003,840,42
"41575","63314.2004",63314,2004,840,38
"41576","63314.2005",63314,2005,840,43
"41577","63314.2006",63314,2006,840,35
"41578","63314.2007",63314,2007,840,28
"41579","63314.2008",63314,2008,840,43
"41580","63314.2009",63314,2009,840,42
"41581","63314.2010",63314,2010,840,36
"41582","63314.2011",63314,2011,840,45
"41583","63314.2012",63314,2012,840,36
"41584","63314.2013",63314,2013,840,39
"41585","63314.2014",63314,2014,840,33
"41586","63314.2015",63314,2015,840,52
"41587","63314.2017",63314,2017,840,53
"41588","63314.2018",63314,2018,840,47
"41589","63314.2019",63314,2019,840,38
"41590","63315.2002",63315,2002,840,34
"41591","63315.2003",63315,2003,840,45
"41592","63315.2004",63315,2004,840,45
"41593","63315.2005",63315,2005,840,52
"41594","63315.2006",63315,2006,840,44
"41595","63315.2010",63315,2010,840,15
"41596","63315.2011",63315,2011,840,31
"41597","63315.2012",63315,2012,840,35
"41598","63315.2013",63315,2013,840,37
"41599","63315.2018",63315,2018,840,42
"41600","63315.2019",63315,2019,840,27
"41601","63316.2004",63316,2004,840,20
"41602","63316.2006",63316,2006,840,32
"41603","63316.2007",63316,2007,840,20
"41604","63316.2008",63316,2008,840,22
"41605","63316.2009",63316,2009,840,27
"41606","63316.2010",63316,2010,840,15
"41607","63316.2012",63316,2012,840,20
"41608","63316.2017",63316,2017,840,44
"41609","63316.2018",63316,2018,840,51
"41610","63316.2019",63316,2019,840,54
"41611","63317.2002",63317,2002,840,27
"41612","63317.2003",63317,2003,840,40
"41613","63317.2010",63317,2010,840,30
"41614","63317.2011",63317,2011,840,28
"41615","63317.2013",63317,2013,840,31
"41616","63317.2017",63317,2017,840,42
"41617","63317.2019",63317,2019,840,57
"41618","63318.2001",63318,2001,840,30
"41619","63318.2003",63318,2003,840,53
"41620","63318.2004",63318,2004,840,62
"41621","63318.2005",63318,2005,840,59
"41622","63318.2006",63318,2006,840,48
"41623","63318.2007",63318,2007,840,45
"41624","63318.2008",63318,2008,840,49
"41625","63318.2009",63318,2009,840,54
"41626","63318.2010",63318,2010,840,38
"41627","63318.2011",63318,2011,840,32
"41628","63318.2012",63318,2012,840,39
"41629","63318.2013",63318,2013,840,41
"41630","63318.2014",63318,2014,840,45
"41631","63318.2016",63318,2016,840,26
"41632","63318.2017",63318,2017,840,36
"41633","63318.2018",63318,2018,840,46
"41634","63318.2019",63318,2019,840,39
"41635","63319.2001",63319,2001,840,40
"41636","63319.2002",63319,2002,840,43
"41637","63319.2003",63319,2003,840,49
"41638","63319.2004",63319,2004,840,52
"41639","63319.2005",63319,2005,840,40
"41640","63319.2006",63319,2006,840,49
"41641","63319.2007",63319,2007,840,33
"41642","63319.2008",63319,2008,840,52
"41643","63319.2009",63319,2009,840,42
"41644","63329.2000",63329,2000,840,28
"41645","63329.2001",63329,2001,840,16
"41646","63329.2007",63329,2007,840,32
"41647","63329.2008",63329,2008,840,35
"41648","63329.2009",63329,2009,840,26
"41649","63329.2010",63329,2010,840,24
"41650","63329.2011",63329,2011,840,31
"41651","63329.2012",63329,2012,840,27
"41652","63329.2013",63329,2013,840,30
"41653","63329.2014",63329,2014,840,34
"41654","63329.2015",63329,2015,840,30
"41655","63329.2016",63329,2016,840,31
"41656","63329.2017",63329,2017,840,27
"41657","63329.2018",63329,2018,840,33
"41658","63329.2019",63329,2019,840,34
"41659","63419.2010",63419,2010,840,51
"41660","63419.2011",63419,2011,840,63
"41661","63419.2012",63419,2012,840,43
"41662","63419.2013",63419,2013,840,29
"41663","63419.2014",63419,2014,840,47
"41664","63419.2015",63419,2015,840,51
"41665","63419.2016",63419,2016,840,41
"41666","63419.2017",63419,2017,840,37
"41667","63419.2018",63419,2018,840,36
"41668","63419.2019",63419,2019,840,51
"41669","63900.1998",63900,1998,840,49
"41670","63900.1999",63900,1999,840,38
"41671","63900.2000",63900,2000,840,52
"41672","63900.2001",63900,2001,840,55
"41673","63900.2002",63900,2002,840,57
"41674","63900.2006",63900,2006,840,28
"41675","63900.2007",63900,2007,840,37
"41676","63900.2008",63900,2008,840,29
"41677","63900.2009",63900,2009,840,40
"41678","63900.2010",63900,2010,840,30
"41679","63900.2011",63900,2011,840,31
"41680","63900.2012",63900,2012,840,37
"41681","63900.2013",63900,2013,840,29
"41682","63900.2014",63900,2014,840,37
"41683","63900.2015",63900,2015,840,21
"41684","63900.2016",63900,2016,840,33
"41685","63900.2018",63900,2018,840,41
"41686","63900.2019",63900,2019,840,38
"41687","63902.1995",63902,1995,840,79
"41688","63902.1996",63902,1996,840,73
"41689","63902.1997",63902,1997,840,65
"41690","63902.1998",63902,1998,840,78
"41691","63902.1999",63902,1999,840,71
"41692","63902.2000",63902,2000,840,78
"41693","63902.2001",63902,2001,840,69
"41694","63902.2002",63902,2002,840,80
"41695","63902.2003",63902,2003,840,70
"41696","63902.2004",63902,2004,840,56
"41697","63902.2005",63902,2005,840,38
"41698","63902.2006",63902,2006,840,80
"41699","63902.2007",63902,2007,840,51
"41700","63902.2008",63902,2008,840,82
"41701","63902.2009",63902,2009,840,66
"41702","63902.2010",63902,2010,840,58
"41703","63902.2011",63902,2011,840,49
"41704","63902.2012",63902,2012,840,53
"41705","63902.2013",63902,2013,840,75
"41706","63902.2014",63902,2014,840,73
"41707","63902.2015",63902,2015,840,67
"41708","63902.2016",63902,2016,840,61
"41709","63902.2017",63902,2017,840,52
"41710","63902.2018",63902,2018,840,38
"41711","63902.2019",63902,2019,840,22
"41712","63903.1995",63903,1995,840,48
"41713","63903.1996",63903,1996,840,40
"41714","63903.1997",63903,1997,840,58
"41715","63903.1998",63903,1998,840,51
"41716","63903.1999",63903,1999,840,56
"41717","63903.2000",63903,2000,840,45
"41718","63903.2001",63903,2001,840,42
"41719","63903.2002",63903,2002,840,49
"41720","63903.2003",63903,2003,840,41
"41721","63903.2004",63903,2004,840,26
"41722","63903.2005",63903,2005,840,42
"41723","63903.2006",63903,2006,840,38
"41724","63903.2007",63903,2007,840,36
"41725","63903.2008",63903,2008,840,64
"41726","63903.2009",63903,2009,840,30
"41727","63903.2010",63903,2010,840,23
"41728","63903.2011",63903,2011,840,37
"41729","63903.2012",63903,2012,840,37
"41730","63903.2013",63903,2013,840,36
"41731","63903.2014",63903,2014,840,37
"41732","63903.2015",63903,2015,840,33
"41733","63903.2016",63903,2016,840,36
"41734","63903.2017",63903,2017,840,38
"41735","63903.2018",63903,2018,840,30
"41736","63903.2019",63903,2019,840,42
"41737","63904.1997",63904,1997,840,34
"41738","63904.1998",63904,1998,840,40
"41739","63904.1999",63904,1999,840,44
"41740","63904.2000",63904,2000,840,42
"41741","63904.2001",63904,2001,840,35
"41742","63905.1997",63905,1997,840,63
"41743","63905.1998",63905,1998,840,64
"41744","63905.1999",63905,1999,840,68
"41745","63905.2000",63905,2000,840,52
"41746","63905.2001",63905,2001,840,50
"41747","63905.2002",63905,2002,840,50
"41748","63905.2003",63905,2003,840,47
"41749","63905.2004",63905,2004,840,63
"41750","63905.2005",63905,2005,840,51
"41751","63905.2006",63905,2006,840,46
"41752","63905.2007",63905,2007,840,64
"41753","63905.2009",63905,2009,840,61
"41754","63905.2010",63905,2010,840,67
"41755","63905.2013",63905,2013,840,50
"41756","63905.2014",63905,2014,840,50
"41757","63905.2015",63905,2015,840,43
"41758","63905.2016",63905,2016,840,48
"41759","63905.2017",63905,2017,840,41
"41760","63905.2018",63905,2018,840,41
"41761","63906.1997",63906,1997,840,28
"41762","63906.1998",63906,1998,840,31
"41763","63906.1999",63906,1999,840,28
"41764","63906.2000",63906,2000,840,21
"41765","63906.2001",63906,2001,840,38
